game_started,game_count,games,minutes,gk_saves,clearances,tackles,assisted_shots,fouled,shots,crosses,shots_on_target,passes,interceptions,fouls,goals,assists,cards_yellow,dayofweek,comp,round,venue,result,team,opponent,position,pens_made,pens_att,cards_red,touches,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,match_report,games_szn,minutes_szn,gk_saves_szn,clearances_szn,tackles_szn,assisted_shots_szn,fouled_szn,shots_szn,crosses_szn,shots_on_target_szn,passes_szn,interceptions_szn,fouls_szn,goals_szn,assists_szn,cards_yellow_szn,game_count_szn,games_l5,minutes_l5,gk_saves_l5,clearances_l5,tackles_l5,assisted_shots_l5,fouled_l5,shots_l5,crosses_l5,shots_on_target_l5,passes_l5,interceptions_l5,fouls_l5,goals_l5,assists_l5,cards_yellow_l5,game_count_l5
N,1,0,20,0,0,0,0,0,1,0,1,2,0,0,0,0,0,Sat,Premier League,Matchweek 2,Away,W 3-0,Brentford,Fulham,"LM,LW",0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.0,0.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,Match Report,0.0,71.18918918918921,0.0,0.0,0.9459459459459459,0.0,0.0,1.837837837837838,0.0,0.7297297297297297,25.81081081081081,0.5405405405405407,0.0,0.35135135135135137,0.1891891891891892,0.2972972972972973,19.0,0.0,86.2,0.0,0.0,1.6,0.0,0.0,3.2,0.0,1.6,29.0,0.6,0.0,0.8,0.4,0.4,35.0
N,2,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Sat,Premier League,Matchweek 3,Home,D 1-1,Brentford,Crystal Palace,LW,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,5.0,1.0,1.0,0.0,Match Report,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
N,3,0,20,0,0,0,0,0,2,0,0,7,0,0,0,0,0,Sat,Premier League,Matchweek 4,Home,D 2-2,Brentford,Bournemouth,"FW,LW",0.0,0.0,0.0,11.0,0.0,0.5,0.5,0.0,0.0,0.0,7.0,100.0,0.0,8.0,0.0,2.0,1.0,Match Report,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.5
N,4,0,9,0,0,0,0,0,1,0,0,5,0,0,0,0,0,Sat,Premier League,Matchweek 5,Away,L 0-1,Brentford,Newcastle Utd,LB,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1,3.0,0.0,3.0,60.0,1.0,5.0,1.0,1.0,1.0,Match Report,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,2.0
Y,5,0,88,0,0,1,0,0,1,0,0,13,0,0,0,0,0,Sat,Premier League,Matchweek 6,Home,L 1-3,Brentford,Everton,"LW,FW",0.0,0.0,0.0,17.0,0.0,0.2,0.2,0.0,1.0,0.0,10.0,76.9,2.0,13.0,4.0,3.0,1.0,Match Report,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,4.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,4.5,0.0,0.0,0.0,0.0,0.0,2.5
Y,6,0,74,0,0,1,0,0,1,0,0,35,1,0,0,0,0,Sun,Premier League,Matchweek 7,Away,D 1-1,Brentford,Nott'ham Forest,LW,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.3,3.0,36.0,4.0,5.0,2.0,Match Report,0.0,29.6,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.2,6.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.6,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.2,6.2,0.0,0.0,0.0,0.0,0.0,3.0
N,7,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Sat,Premier League,Matchweek 13,Home,L 0-1,Brentford,Arsenal,"LW,CM",0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Match Report,0.0,37.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.16666666666666666,11.0,0.16666666666666666,0.0,0.0,0.0,0.0,3.5,0.0,40.4,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,12.8,0.2,0.0,0.0,0.0,0.0,4.0
N,8,0,13,0,0,0,0,0,5,0,1,4,0,0,0,0,0,Sat,Premier League,Matchweek 14,Home,W 3-1,Brentford,Luton Town,RW,0.0,0.0,0.0,13.0,1.0,0.5,0.5,0.0,4.0,1.0,4.0,100.0,0.0,3.0,2.0,1.0,1.0,Match Report,0.0,31.857142857142858,0.0,0.0,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,9.857142857142858,0.14285714285714285,0.0,0.0,0.0,0.0,4.0,0.0,38.4,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,12.6,0.2,0.0,0.0,0.0,0.0,5.0
N,9,0,45,0,0,0,0,0,2,0,0,9,1,0,0,0,0,Wed,Premier League,Matchweek 15,Away,L 1-2,Brentford,Brighton,CM,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,55.6,0.0,5.0,0.0,0.0,0.0,Match Report,0.0,29.5,0.0,0.0,0.25,0.0,0.0,1.375,0.0,0.25,9.125,0.125,0.0,0.0,0.0,0.0,4.5,0.0,37.0,0.0,0.0,0.4,0.0,0.0,1.6,0.0,0.2,12.0,0.2,0.0,0.0,0.0,0.0,6.0
Y,10,0,65,0,0,0,0,0,0,0,0,19,0,0,0,0,0,Sat,Premier League,Matchweek 16,Away,L 0-1,Brentford,Sheffield Utd,RW,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.1,1.0,0.0,9.0,47.4,3.0,20.0,2.0,2.0,0.0,Match Report,0.0,31.22222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,1.4444444444444444,0.0,0.2222222222222222,9.11111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,5.0,0.0,44.2,0.0,0.0,0.4,0.0,0.0,1.8,0.0,0.2,12.8,0.4,0.0,0.0,0.0,0.0,7.0
Y,11,0,67,0,0,4,0,0,1,0,1,5,0,0,1,0,0,Sun,Premier League,Matchweek 17,Home,L 1-2,Brentford,Aston Villa,FW,0.0,0.0,0.0,13.0,1.0,0.1,0.1,0.0,1.0,0.0,5.0,100.0,2.0,5.0,0.0,0.0,0.0,Match Report,0.0,34.6,0.0,0.0,0.2,0.0,0.0,1.3,0.0,0.2,10.1,0.2,0.0,0.0,0.0,0.0,5.5,0.0,39.6,0.0,0.0,0.2,0.0,0.0,1.6,0.0,0.2,14.0,0.4,0.0,0.0,0.0,0.0,8.0
Y,12,0,85,0,0,1,0,0,2,0,2,37,0,0,0,0,0,Wed,Premier League,Matchweek 19,Home,L 1-4,Brentford,Wolves,LW,0.0,0.0,0.0,49.0,1.0,0.3,0.3,0.5,4.0,0.0,25.0,67.6,4.0,33.0,8.0,9.0,4.0,Match Report,0.0,37.54545454545455,0.0,0.0,0.5454545454545454,0.0,0.0,1.2727272727272727,0.0,0.2727272727272727,9.636363636363637,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,6.0,0.0,38.2,0.0,0.0,0.8,0.0,0.0,1.6,0.0,0.4,8.0,0.2,0.0,0.2,0.0,0.0,9.0
Y,13,0,79,0,0,3,0,0,2,0,2,22,0,0,1,0,0,Sat,Premier League,Matchweek 20,Away,L 1-3,Brentford,Crystal Palace,FW,0.0,0.0,0.0,40.0,0.0,0.6,0.6,0.0,2.0,0.0,16.0,72.7,1.0,27.0,1.0,7.0,2.0,Match Report,0.0,41.5,0.0,0.0,0.5833333333333334,0.0,0.0,1.3333333333333333,0.0,0.4166666666666667,11.916666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,6.5,0.0,55.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.8,14.8,0.2,0.0,0.2,0.0,0.0,10.0
Y,14,0,89,0,0,2,0,0,3,0,1,15,1,0,0,0,0,Sat,Premier League,Matchweek 21,Home,W 3-2,Brentford,Nott'ham Forest,"WB,FW",0.0,0.0,0.0,25.0,1.0,0.6,0.6,0.0,0.0,0.0,10.0,66.7,1.0,10.0,1.0,0.0,0.0,Match Report,0.0,44.38461538461539,0.0,0.0,0.7692307692307693,0.0,0.0,1.3846153846153846,0.0,0.5384615384615384,12.692307692307692,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,7.0,0.0,68.2,0.0,0.0,1.6,0.0,0.0,1.4,0.0,1.0,18.4,0.2,0.0,0.4,0.0,0.0,11.0
Y,15,0,87,0,0,1,0,0,0,0,0,23,0,0,0,0,0,Wed,Premier League,Matchweek 22,Away,L 2-3,Brentford,Tottenham,WB,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,69.6,2.0,19.0,2.0,3.0,1.0,Match Report,0.0,47.57142857142857,0.0,0.0,0.8571428571428571,0.0,0.0,1.5,0.0,0.5714285714285714,12.857142857142858,0.21428571428571427,0.0,0.14285714285714285,0.0,0.0,7.5,0.0,77.0,0.0,0.0,2.0,0.0,0.0,1.6,0.0,1.2,19.6,0.2,0.0,0.4,0.0,0.0,12.0
N,16,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Mon,Premier League,Matchweek 23,Home,L 1-3,Brentford,Manchester City,WB,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,4.0,1.0,0.0,0.0,Match Report,0.0,50.2,0.0,0.0,0.8666666666666667,0.0,0.0,1.4,0.0,0.5333333333333333,13.533333333333333,0.2,0.0,0.13333333333333333,0.0,0.0,8.0,0.0,81.4,0.0,0.0,2.2,0.0,0.0,1.6,0.0,1.2,20.4,0.2,0.0,0.4,0.0,0.0,13.0
N,17,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Sat,Premier League,Matchweek 24,Away,W 2-0,Brentford,Wolves,FW,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,4.0,1.0,3.0,0.0,Match Report,0.0,48.0,0.0,0.0,0.8125,0.0,0.0,1.3125,0.0,0.5,12.9375,0.1875,0.0,0.125,0.0,0.0,8.5,0.0,71.0,0.0,0.0,1.4,0.0,0.0,1.4,0.0,1.0,20.2,0.2,0.0,0.2,0.0,0.0,14.0
N,18,0,28,0,0,1,0,0,0,0,0,7,0,0,0,0,0,Sat,Premier League,Matchweek 25,Home,L 1-4,Brentford,Liverpool,WB,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,85.7,0.0,4.0,0.0,2.0,1.0,Match Report,0.0,46.05882352941177,0.0,0.0,0.7647058823529411,0.0,0.0,1.2352941176470589,0.0,0.47058823529411764,12.294117647058824,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,9.0,0.0,57.0,0.0,0.0,1.2,0.0,0.0,1.0,0.0,0.6,13.2,0.2,0.0,0.2,0.0,0.0,15.0
N,19,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Tue,Premier League,Matchweek 18,Away,L 0-1,Brentford,Manchester City,WB,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,2.0,0.0,0.0,0.0,Match Report,0.0,45.05555555555556,0.0,0.0,0.7777777777777778,0.0,0.0,1.1666666666666667,0.0,0.4444444444444444,12.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,9.5,0.0,46.8,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.2,10.2,0.2,0.0,0.0,0.0,0.0,16.0
Y,20,0,90,0,0,2,0,0,2,0,2,52,2,0,0,1,0,Mon,Premier League,Matchweek 26,Away,L 2-4,Brentford,West Ham,WB,0.0,0.0,0.0,71.0,3.0,0.0,0.0,0.2,5.0,1.0,41.0,78.8,4.0,35.0,4.0,2.0,0.0,Match Report,0.0,43.36842105263158,0.0,0.0,0.7368421052631579,0.0,0.0,1.105263157894737,0.0,0.42105263157894735,11.578947368421053,0.15789473684210525,0.0,0.10526315789473684,0.0,0.0,10.0,0.0,31.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0
Y,21,0,90,0,0,0,0,0,1,0,0,19,0,0,0,0,0,Sat,Premier League,Matchweek 28,Away,L 1-2,Brentford,Arsenal,WB,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,57.9,1.0,13.0,1.0,0.0,0.0,Match Report,0.0,45.7,0.0,0.0,0.8,0.0,0.0,1.1500000000000001,0.0,0.5,13.6,0.25,0.0,0.1,0.05,0.0,10.5,0.0,32.2,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.4,13.8,0.4,0.0,0.0,0.2,0.0,18.0
N,22,0,32,0,0,0,0,0,3,0,1,8,0,0,0,0,0,Sat,Premier League,Matchweek 29,Away,L 1-2,Brentford,Burnley,WB,0.0,0.0,0.0,14.0,0.0,0.1,0.1,0.5,2.0,0.0,6.0,75.0,3.0,6.0,1.0,0.0,0.0,Match Report,0.0,47.80952380952381,0.0,0.0,0.7619047619047619,0.0,0.0,1.142857142857143,0.0,0.47619047619047616,13.857142857142858,0.23809523809523808,0.0,0.09523809523809523,0.047619047619047616,0.0,11.0,0.0,47.2,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.4,16.8,0.4,0.0,0.0,0.2,0.0,19.0
Y,23,0,86,0,0,1,0,0,6,0,3,27,0,0,0,0,0,Sat,Premier League,Matchweek 30,Home,D 1-1,Brentford,Manchester Utd,WB,0.0,0.0,0.0,36.0,0.0,1.0,1.0,0.1,1.0,0.0,16.0,59.3,1.0,17.0,3.0,3.0,1.0,Match Report,0.0,47.09090909090909,0.0,0.0,0.7272727272727273,0.0,0.0,1.2272727272727275,0.0,0.5,13.590909090909092,0.22727272727272727,0.0,0.09090909090909091,0.045454545454545456,0.0,11.5,0.0,50.6,0.0,0.0,0.6,0.0,0.0,1.2,0.0,0.6,18.0,0.4,0.0,0.0,0.2,0.0,20.0
Y,24,0,72,0,0,0,0,0,0,0,0,16,1,0,0,0,0,Wed,Premier League,Matchweek 31,Home,D 0-0,Brentford,Brighton,WB,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.2,2.0,0.0,11.0,68.8,1.0,13.0,2.0,4.0,1.0,Match Report,0.0,48.78260869565217,0.0,0.0,0.7391304347826086,0.0,0.0,1.4347826086956526,0.0,0.6086956521739131,14.173913043478262,0.21739130434782608,0.0,0.08695652173913043,0.043478260869565216,0.0,12.0,0.0,62.2,0.0,0.0,0.6,0.0,0.0,2.4,0.0,1.2,22.0,0.4,0.0,0.0,0.2,0.0,21.0
N,25,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Sat,Premier League,Matchweek 32,Away,D 3-3,Brentford,Aston Villa,WB,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.7,0.0,1.0,0.0,0.0,0.0,Match Report,0.0,49.75,0.0,0.0,0.7083333333333334,0.0,0.0,1.3750000000000002,0.0,0.5833333333333334,14.25,0.25,0.0,0.08333333333333333,0.041666666666666664,0.0,12.5,0.0,74.0,0.0,0.0,0.6,0.0,0.0,2.4,0.0,1.2,24.4,0.6,0.0,0.0,0.2,0.0,22.0
N,26,0,12,0,0,0,0,0,1,0,1,6,0,0,0,0,0,Sat,Premier League,Matchweek 33,Home,W 2-0,Brentford,Sheffield Utd,"LW,FW",0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,83.3,0.0,6.0,3.0,2.0,2.0,Match Report,0.0,48.36,0.0,0.0,0.68,0.0,0.0,1.3200000000000003,0.0,0.56,13.8,0.24,0.0,0.08,0.04,0.0,13.0,0.0,59.0,0.0,0.0,0.2,0.0,0.0,2.0,0.0,0.8,14.6,0.2,0.0,0.0,0.0,0.0,23.0
Y,27,0,70,0,0,0,0,0,4,0,2,13,0,0,1,0,0,Sat,Premier League,Matchweek 34,Away,W 5-1,Brentford,Luton Town,LW,0.0,0.0,0.0,20.0,0.0,1.3,1.3,0.0,0.0,0.0,9.0,69.2,2.0,15.0,3.0,0.0,0.0,Match Report,0.0,46.96153846153846,0.0,0.0,0.6538461538461539,0.0,0.0,1.307692307692308,0.0,0.576923076923077,13.5,0.23076923076923078,0.0,0.07692307692307693,0.038461538461538464,0.0,13.5,0.0,43.4,0.0,0.0,0.2,0.0,0.0,2.0,0.0,1.0,12.0,0.2,0.0,0.0,0.0,0.0,24.0
N,28,0,23,0,0,0,0,0,1,0,1,14,0,0,0,0,0,Sat,Premier League,Matchweek 35,Away,L 0-1,Brentford,Everton,LW,0.0,0.0,0.0,20.0,0.0,0.1,0.1,0.0,0.0,0.0,11.0,78.6,0.0,16.0,2.0,2.0,1.0,Match Report,0.0,47.81481481481482,0.0,0.0,0.6296296296296297,0.0,0.0,1.4074074074074077,0.0,0.6296296296296297,13.481481481481481,0.2222222222222222,0.0,0.1111111111111111,0.037037037037037035,0.0,14.0,0.0,51.0,0.0,0.0,0.2,0.0,0.0,2.2,0.0,1.2,13.0,0.2,0.0,0.2,0.0,0.0,25.0
Y,29,0,65,0,0,0,0,0,2,0,1,15,1,0,0,0,0,Sat,Premier League,Matchweek 36,Home,D 0-0,Brentford,Fulham,LW,0.0,0.0,0.0,23.0,0.0,0.5,0.5,0.0,2.0,0.0,11.0,73.3,0.0,20.0,5.0,3.0,1.0,Match Report,0.0,46.92857142857143,0.0,0.0,0.6071428571428571,0.0,0.0,1.392857142857143,0.0,0.6428571428571429,13.5,0.21428571428571427,0.0,0.10714285714285714,0.03571428571428571,0.0,14.5,0.0,38.4,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.8,10.4,0.2,0.0,0.2,0.0,0.0,26.0
Y,30,0,62,0,0,0,0,0,2,0,1,22,0,0,0,0,0,Sat,Premier League,Matchweek 37,Away,W 2-1,Brentford,Bournemouth,LW,0.0,0.0,0.0,28.0,0.0,0.1,0.1,0.1,2.0,0.0,14.0,63.6,1.0,22.0,2.0,3.0,1.0,Match Report,0.0,47.55172413793103,0.0,0.0,0.5862068965517241,0.0,0.0,1.413793103448276,0.0,0.6551724137931034,13.551724137931034,0.2413793103448276,0.0,0.10344827586206896,0.034482758620689655,0.0,15.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.0,10.2,0.2,0.0,0.2,0.0,0.0,27.0
Y,1,0,83,0,0,0,0,0,0,0,0,25,1,0,0,0,0,Sun,Premier League,Matchweek 1,Home,D 2-2,Brentford,Tottenham,CB,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,76.0,1.0,9.0,0.0,0.0,0.0,Match Report,0.0,48.03333333333333,0.0,0.0,0.5666666666666667,0.0,0.0,1.4333333333333336,0.0,0.6666666666666666,13.833333333333334,0.23333333333333334,0.0,0.1,0.03333333333333333,0.0,15.5,0.0,46.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,14.0,0.2,0.0,0.2,0.0,0.0,28.0
N,2,0,2,0,0,0,0,0,1,0,0,7,0,0,0,1,0,Sat,Premier League,Matchweek 2,Away,W 3-0,Brentford,Fulham,RB,0.0,0.0,0.0,8.0,0.0,0.1,0.1,1.0,2.0,1.0,6.0,85.7,1.0,7.0,1.0,0.0,0.0,Match Report,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0
N,3,0,10,0,0,0,0,0,1,0,1,13,0,0,0,0,0,Sat,Premier League,Matchweek 4,Home,D 2-2,Brentford,Bournemouth,RB,0.0,0.0,0.0,17.0,0.0,0.2,0.2,0.0,0.0,0.0,12.0,92.3,3.0,6.0,1.0,0.0,0.0,Match Report,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,16.0,0.5,0.0,0.0,0.5,0.0,1.5,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,16.0,0.5,0.0,0.0,0.5,0.0,1.5
N,4,0,30,0,0,1,0,0,1,0,0,37,0,0,0,0,0,Sat,Premier League,Matchweek 6,Home,L 1-3,Brentford,Everton,CB,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,89.2,1.0,29.0,0.0,1.0,1.0,Match Report,0.0,31.666666666666668,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,15.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,31.666666666666668,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,15.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.0
Y,5,0,88,0,0,2,0,0,1,0,0,66,1,0,0,0,0,Sun,Premier League,Matchweek 7,Away,D 1-1,Brentford,Nott'ham Forest,"RB,CB",0.0,0.0,0.0,74.0,0.0,0.1,0.1,0.0,0.0,0.0,51.0,77.3,3.0,53.0,4.0,0.0,0.0,Match Report,0.0,31.25,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.25,20.5,0.25,0.0,0.0,0.25,0.0,2.5,0.0,31.25,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.25,20.5,0.25,0.0,0.0,0.25,0.0,2.5
Y,6,0,90,0,0,3,0,0,0,0,0,35,0,0,0,0,0,Sat,Premier League,Matchweek 8,Away,L 1-2,Brentford,Manchester Utd,CB,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.2,1.0,0.0,19.0,54.3,1.0,15.0,0.0,1.0,1.0,Match Report,0.0,42.6,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.2,29.6,0.4,0.0,0.0,0.2,0.0,3.0,0.0,42.6,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.2,29.6,0.4,0.0,0.0,0.2,0.0,3.0
Y,7,0,75,0,0,2,0,0,1,0,0,48,1,0,0,0,1,Sat,Premier League,Matchweek 9,Home,W 3-0,Brentford,Burnley,RB,0.0,0.0,0.0,53.0,0.0,0.2,0.2,0.1,2.0,1.0,35.0,72.9,1.0,22.0,3.0,1.0,1.0,Match Report,0.0,50.5,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,30.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,3.5,0.0,44.0,0.0,0.0,1.2,0.0,0.0,0.8,0.0,0.2,31.6,0.2,0.0,0.0,0.2,0.0,4.0
Y,8,0,90,0,0,2,0,0,0,0,0,38,0,0,0,0,0,Sat,Premier League,Matchweek 10,Away,W 2-0,Brentford,Chelsea,CB,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.3,3.0,0.0,30.0,78.9,6.0,19.0,2.0,2.0,2.0,Match Report,0.0,54.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.7142857142857143,0.0,0.14285714285714285,33.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,4.0,0.0,58.6,0.0,0.0,1.6,0.0,0.0,0.8,0.0,0.2,39.8,0.4,0.0,0.0,0.0,0.2,5.0
Y,9,0,78,0,0,1,0,0,0,0,0,56,0,0,0,0,1,Sat,Premier League,Matchweek 11,Home,W 3-2,Brentford,West Ham,RB,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,2.0,0.0,44.0,78.6,4.0,35.0,1.0,0.0,0.0,Match Report,0.0,58.5,0.0,0.0,1.25,0.0,0.0,0.625,0.0,0.125,33.625,0.375,0.0,0.0,0.125,0.125,4.5,0.0,74.6,0.0,0.0,2.0,0.0,0.0,0.6,0.0,0.0,44.8,0.4,0.0,0.0,0.0,0.2,6.0
Y,10,0,90,0,0,4,0,0,0,0,0,27,1,0,0,0,1,Sun,Premier League,Matchweek 12,Away,L 0-3,Brentford,Liverpool,RB,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.1,2.0,0.0,17.0,63.0,5.0,20.0,1.0,1.0,1.0,Match Report,0.0,60.666666666666664,0.0,0.0,1.2222222222222223,0.0,0.0,0.5555555555555556,0.0,0.1111111111111111,36.111111111111114,0.3333333333333333,0.0,0.0,0.1111111111111111,0.2222222222222222,5.0,0.0,84.2,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.0,48.6,0.4,0.0,0.0,0.0,0.4,7.0
Y,11,0,90,0,0,2,0,0,1,0,0,26,1,0,0,0,1,Sat,Premier League,Matchweek 13,Home,L 0-1,Brentford,Arsenal,"CB,RM",0.0,0.0,0.0,36.0,0.0,0.1,0.1,0.0,3.0,0.0,18.0,69.2,3.0,10.0,1.0,0.0,0.0,Match Report,0.0,63.6,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.1,35.2,0.4,0.0,0.0,0.1,0.3,5.5,0.0,84.6,0.0,0.0,2.4,0.0,0.0,0.2,0.0,0.0,40.8,0.4,0.0,0.0,0.0,0.6,8.0
N,12,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,Sat,Premier League,Matchweek 21,Home,W 3-2,Brentford,Nott'ham Forest,WB,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,3.0,0.0,0.0,0.0,Match Report,0.0,66.0,0.0,0.0,1.5454545454545454,0.0,0.0,0.5454545454545454,0.0,0.09090909090909091,34.36363636363637,0.45454545454545453,0.0,0.0,0.09090909090909091,0.36363636363636365,6.0,0.0,84.6,0.0,0.0,2.2,0.0,0.0,0.4,0.0,0.0,39.0,0.6,0.0,0.0,0.0,0.8,9.0
N,13,0,13,0,0,0,0,0,0,0,0,10,0,0,0,0,0,Wed,Premier League,Matchweek 22,Away,L 2-3,Brentford,Tottenham,CB,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,70.0,2.0,5.0,1.0,0.0,0.0,Match Report,0.0,60.583333333333336,0.0,0.0,1.5833333333333333,0.0,0.0,0.5,0.0,0.08333333333333333,31.750000000000004,0.5,0.0,0.0,0.08333333333333333,0.3333333333333333,6.5,0.0,69.8,0.0,0.0,2.2,0.0,0.0,0.2,0.0,0.0,30.0,0.6,0.0,0.0,0.0,0.6,10.0
N,14,0,12,0,0,1,0,0,0,0,0,2,1,0,0,0,0,Mon,Premier League,Matchweek 23,Home,L 1-3,Brentford,Manchester City,WB,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,2.0,0.0,0.0,0.0,Match Report,0.0,56.92307692307692,0.0,0.0,1.4615384615384615,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,30.07692307692308,0.46153846153846156,0.0,0.0,0.07692307692307693,0.3076923076923077,7.0,0.0,54.4,0.0,0.0,1.8,0.0,0.0,0.2,0.0,0.0,24.4,0.6,0.0,0.0,0.0,0.6,11.0
